field,raw_value,canonical_value
AIRPORT_ID,KLXT,KLXT
AIRPORT_ID,KCDR,KCDR
AIRPORT_ID,KGTR,KGTR
AIRPORT_ID,KCRE,KCRE
AIRPORT_ID,KFDY,KFDY
AIRPORT_ID,SKCL,SKCL
AIRPORT_ID,KRYY,KRYY
AIRPORT_ID,9G0,9G0
AIRPORT_ID,PAPG,PAPG
AIRPORT_ID,KVCT,KVCT
AIRPORT_ID,KTIW,KTIW
AIRPORT_ID,KIWH,KIWH
AIRPORT_ID,SBGL,SBGL
AIRPORT_ID,KRFI,KRFI
AIRPORT_ID,KGHM,KGHM
AIRPORT_ID,9A7,9A7
AIRPORT_ID,KCHD,KCHD
AIRPORT_ID,KSIF,KSIF
AIRPORT_ID,S83,S83
AIRPORT_ID,2G1,2G1
AIRPORT_ID,KILL,KILL
AIRPORT_ID,K15,K15
AIRPORT_ID,KSBM,KSBM
AIRPORT_ID,KPUW,KPUW
AIRPORT_ID,KCPR,KCPR
AIRPORT_ID,KALW,KALW
AIRPORT_ID,KMRH,KMRH
AIRPORT_ID,KAFW,KAFW
AIRPORT_ID,KHTO,KHTO
AIRPORT_ID,KESN,KESN
AIRPORT_ID,KSCK,KSCK
AIRPORT_ID,KRHI,KRHI
AIRPORT_ID,EGLL,EGLL
AIRPORT_ID,KVDF,KVDF
AIRPORT_ID,SVMI,SVMI
AIRPORT_ID,KLOT,KLOT
AIRPORT_ID,KLBE,KLBE
AIRPORT_ID,KTKI,KTKI
AIRPORT_ID,KMQY,KMQY
AIRPORT_ID,KHAO,KHAO
AIRPORT_ID,KOGS,KOGS
AIRPORT_ID,88R,88R
AIRPORT_ID,KMRB,KMRB
AIRPORT_ID,3FD1,3FD1
AIRPORT_ID,18GA,18GA
AIRPORT_ID,KPSM,KPSM
AIRPORT_ID,KEAU,KEAU
AIRPORT_ID,KJBR,KJBR
AIRPORT_ID,KMDH,KMDH
AIRPORT_ID,KPVU,KPVU
AIRPORT_ID,KCGC,KCGC
AIRPORT_ID,VABB,VABB
AIRPORT_ID,H71,H71
AIRPORT_ID,KJST,KJST
AIRPORT_ID,9Z4,9Z4
AIRPORT_ID,KGAI,KGAI
AIRPORT_ID,9N1,9N1
AIRPORT_ID,KUES,KUES
AIRPORT_ID,PABR,PABR
AIRPORT_ID,9WI8,9WI8
AIRPORT_ID,VTBD,VTBD
AIRPORT_ID,PHLU,PHLU
AIRPORT_ID,KLRD,KLRD
AIRPORT_ID,1B9,1B9
AIRPORT_ID,KVGT,KVGT
AIRPORT_ID,MWCR,MWCR
AIRPORT_ID,4B8,4B8
AIRPORT_ID,0G6,0G6
AIRPORT_ID,KHVR,KHVR
AIRPORT_ID,KSTC,KSTC
AIRPORT_ID,KHKS,KHKS
AIRPORT_ID,KGXY,KGXY
AIRPORT_ID,KLPR,KLPR
AIRPORT_ID,KDVO,KDVO
AIRPORT_ID,KIWD,KIWD
AIRPORT_ID,KBTL,KBTL
AIRPORT_ID,MMLO,MMLO
AIRPORT_ID,KLMT,KLMT
AIRPORT_ID,KFMN,KFMN
AIRPORT_ID,PHJH,PHJH
AIRPORT_ID,OPRN,OPRN
AIRPORT_ID,I40,I40
AIRPORT_ID,KHRO,KHRO
AIRPORT_ID,KUOS,KUOS
AIRPORT_ID,KOUN,KOUN
AIRPORT_ID,LIRF,LIRF
AIRPORT_ID,87Y,87Y
AIRPORT_ID,KOLV,KOLV
AIRPORT_ID,KHHR,KHHR
AIRPORT_ID,MKJP,MKJP
AIRPORT_ID,KIZG,KIZG
AIRPORT_ID,KLNN,KLNN
AIRPORT_ID,KLAR,KLAR
AIRPORT_ID,KMBO,KMBO
AIRPORT_ID,KAWO,KAWO
AIRPORT_ID,6D9,6D9
AIRPORT_ID,KEAT,KEAT
AIRPORT_ID,8D7,8D7
AIRPORT_ID,KGLW,KGLW
AIRPORT_ID,KYKN,KYKN
AIRPORT_ID,HECA,HECA
AIRPORT_ID,KPQI,KPQI
AIRPORT_ID,I95,I95
AIRPORT_ID,KLRU,KLRU
AIRPORT_ID,KERR,KERR
AIRPORT_ID,KEVB,KEVB
AIRPORT_ID,KDUG,KDUG
AIRPORT_ID,RJTQ,RJTQ
AIRPORT_ID,KEOK,KEOK
AIRPORT_ID,KAOO,KAOO
AIRPORT_ID,LLBG,LLBG
AIRPORT_ID,NC14,NC14
AIRPORT_ID,KMYL,KMYL
AIRPORT_ID,EGKK,EGKK
AIRPORT_ID,KPLU,KPLU
AIRPORT_ID,KSBS,KSBS
AIRPORT_ID,KWHP,KWHP
AIRPORT_ID,KBAX,KBAX
AIRPORT_ID,KRYN,KRYN
AIRPORT_ID,KDVT,KDVT
AIRPORT_ID,NSTU,NSTU
AIRPORT_ID,KHUA,KHUA
AIRPORT_ID,KSRC,KSRC
AIRPORT_ID,7D6,7D6
AIRPORT_ID,CYYJ,CYYJ
AIRPORT_ID,5LA4,5LA4
AIRPORT_ID,KCXY,KCXY
AIRPORT_ID,KOMH,KOMH
AIRPORT_ID,X06,X06
AIRPORT_ID,PFNO,PFNO
AIRPORT_ID,KSGS,KSGS
AIRPORT_ID,KDRO,KDRO
AIRPORT_ID,TXKF,TXKF
AIRPORT_ID,KCNW,KCNW
AIRPORT_ID,LA28,LA28
AIRPORT_ID,MYNN,MYNN
AIRPORT_ID,MMUN,MMUN
AIRPORT_ID,X58,X58
AIRPORT_ID,KGIC,KGIC
AIRPORT_ID,KSKY,KSKY
AIRPORT_ID,KFDK,KFDK
AIRPORT_ID,KCBE,KCBE
AIRPORT_ID,KGHW,KGHW
AIRPORT_ID,7LS4,7LS4
AIRPORT_ID,PASX,PASX
AIRPORT_ID,KDZB,KDZB
AIRPORT_ID,KCTB,KCTB
AIRPORT_ID,ENFB,ENFB
AIRPORT_ID,KPLB,KPLB
AIRPORT_ID,TTPP,TTPP
AIRPORT_ID,LEMD,LEMD
AIRPORT_ID,H68,H68
AIRPORT_ID,N14,N14
AIRPORT_ID,KEEN,KEEN
AIRPORT_ID,EBBR,EBBR
AIRPORT_ID,KRVS,KRVS
AIRPORT_ID,KOLM,KOLM
AIRPORT_ID,TLPC,TLPC
AIRPORT_ID,LEBL,LEBL
AIRPORT_ID,A63,A63
AIRPORT_ID,KMHR,KMHR
AIRPORT_ID,KISM,KISM
AIRPORT_ID,KIWS,KIWS
AIRPORT_ID,KORK,KORK
AIRPORT_ID,MGGT,MGGT
AIRPORT_ID,KONP,KONP
AIRPORT_ID,LGKM,LGKM
AIRPORT_ID,PASV,PASV
AIRPORT_ID,KCUT,KCUT
AIRPORT_ID,ME79,ME79
AIRPORT_ID,KLAL,KLAL
AIRPORT_ID,TJBQ,TJBQ
AIRPORT_ID,D00,D00
AIRPORT_ID,P10,P10
AIRPORT_ID,M83,M83
AIRPORT_ID,KFHU,KFHU
AIRPORT_ID,EHAM,EHAM
AIRPORT_ID,KOBI,KOBI
AIRPORT_ID,LFCO,LFCO
AIRPORT_ID,KCOU,KCOU
AIRPORT_ID,KBAD,KBAD
AIRPORT_ID,LIMC,LIMC
AIRPORT_ID,KISN,KISN
AIRPORT_ID,Y65,Y65
AIRPORT_ID,KDKX,KDKX
AIRPORT_ID,KSEE,KSEE
AIRPORT_ID,3R9,3R9
AIRPORT_ID,RKSS,RKSS
AIRPORT_ID,KEDU,KEDU
AIRPORT_ID,KLVN,KLVN
AIRPORT_ID,KLEW,KLEW
AIRPORT_ID,KLDM,KLDM
AIRPORT_ID,KEOS,KEOS
AIRPORT_ID,7M3,7M3
AIRPORT_ID,KSDL,KSDL
AIRPORT_ID,KMMV,KMMV
AIRPORT_ID,E45,E45
AIRPORT_ID,LPPT,LPPT
AIRPORT_ID,KBEH,KBEH
AIRPORT_ID,IA24,IA24
AIRPORT_ID,KCVC,KCVC
AIRPORT_ID,6B9,6B9
AIRPORT_ID,6S8,6S8
AIRPORT_ID,KACB,KACB
AIRPORT_ID,5B6,5B6
AIRPORT_ID,KOPN,KOPN
AIRPORT_ID,8A6,8A6
AIRPORT_ID,NZAA,NZAA
AIRPORT_ID,KGVQ,KGVQ
AIRPORT_ID,2W6,2W6
AIRPORT_ID,KIXD,KIXD
AIRPORT_ID,KRLD,KRLD
AIRPORT_ID,KOSH,KOSH
AIRPORT_ID,KFHB,KFHB
AIRPORT_ID,KNYL,KNYL
AIRPORT_ID,KSIK,KSIK
AIRPORT_ID,06FA,06FA
AIRPORT_ID,6PA6,6PA6
AIRPORT_ID,KSMS,KSMS
AIRPORT_ID,KJNX,KJNX
AIRPORT_ID,KHEG,KHEG
AIRPORT_ID,KBLM,KBLM
AIRPORT_ID,KOMN,KOMN
AIRPORT_ID,1R8,1R8
AIRPORT_ID,A29,A29
AIRPORT_ID,KOKM,KOKM
AIRPORT_ID,KTWF,KTWF
AIRPORT_ID,EBOS,EBOS
AIRPORT_ID,KNVD,KNVD
AIRPORT_ID,KLGU,KLGU
AIRPORT_ID,EINN,EINN
AIRPORT_ID,KCIU,KCIU
AIRPORT_ID,CT60,CT60
AIRPORT_ID,KIMT,KIMT
AIRPORT_ID,KRIW,KRIW
AIRPORT_ID,RJAA,RJAA
AIRPORT_ID,EGSS,EGSS
AIRPORT_ID,WV42,WV42
AIRPORT_ID,MHLM,MHLM
AIRPORT_ID,RPLL,RPLL
AIRPORT_ID,7D5,7D5
AIRPORT_ID,KLBF,KLBF
AIRPORT_ID,KPWA,KPWA
AIRPORT_ID,KEMT,KEMT
AIRPORT_ID,GMME,GMME
AIRPORT_ID,KFUL,KFUL
AIRPORT_ID,KTZR,KTZR
AIRPORT_ID,KBKN,KBKN
AIRPORT_ID,PCUW,PCUW
AIRPORT_ID,KRAL,KRAL
AIRPORT_ID,PAKW,PAKW
AIRPORT_ID,KMBT,KMBT
AIRPORT_ID,KLCK,KLCK
AIRPORT_ID,8A1,8A1
AIRPORT_ID,KPNC,KPNC
AIRPORT_ID,1Q5,1Q5
AIRPORT_ID,KLDJ,KLDJ
AIRPORT_ID,KCEV,KCEV
AIRPORT_ID,KFYJ,KFYJ
AIRPORT_ID,KSSF,KSSF
AIRPORT_ID,KGOO,KGOO
AIRPORT_ID,RJBB,RJBB
AIRPORT_ID,KPMU,KPMU
AIRPORT_ID,KBKF,KBKF
AIRPORT_ID,MYGF,MYGF
AIRPORT_ID,3EX,3EX
AIRPORT_ID,98D,98D
AIRPORT_ID,WMKP,WMKP
AIRPORT_ID,KDWA,KDWA
AIRPORT_ID,KHON,KHON
AIRPORT_ID,SPIM,SPIM
AIRPORT_ID,NFFN,NFFN
AIRPORT_ID,KBFF,KBFF
AIRPORT_ID,KSHR,KSHR
AIRPORT_ID,KGJT,KGJT
AIRPORT_ID,KUMP,KUMP
AIRPORT_ID,MBPV,MBPV
AIRPORT_ID,KLAA,KLAA
AIRPORT_ID,PACM,PACM
AIRPORT_ID,KMTP,KMTP
AIRPORT_ID,RJTT,RJTT
AIRPORT_ID,EDDL,EDDL
AIRPORT_ID,KMGY,KMGY
AIRPORT_ID,ESSA,ESSA
AIRPORT_ID,KUVA,KUVA
AIRPORT_ID,SKBQ,SKBQ
AIRPORT_ID,KJHW,KJHW
AIRPORT_ID,OEDR,OEDR
AIRPORT_ID,VHHH,VHHH
AIRPORT_ID,PABG,PABG
AIRPORT_ID,7B2,7B2
AIRPORT_ID,KDNS,KDNS
AIRPORT_ID,L35,L35
AIRPORT_ID,KOTH,KOTH
AIRPORT_ID,KSUT,KSUT
AIRPORT_ID,KDIK,KDIK
AIRPORT_ID,KPCW,KPCW
AIRPORT_ID,KBRL,KBRL
AIRPORT_ID,KAIA,KAIA
AIRPORT_ID,LFPG,LFPG
AIRPORT_ID,KLBL,KLBL
AIRPORT_ID,KXNA,KXNA
AIRPORT_ID,41C,41C
AIRPORT_ID,MMLM,MMLM
AIRPORT_ID,KJQF,KJQF
AIRPORT_ID,PKWA,PKWA
AIRPORT_ID,KJZI,KJZI
AIRPORT_ID,KGKY,KGKY
AIRPORT_ID,KFOK,KFOK
AIRPORT_ID,09N,09N
AIRPORT_ID,CYHM,CYHM
AIRPORT_ID,TBPB,TBPB
AIRPORT_ID,70N,70N
AIRPORT_ID,SKBO,SKBO
AIRPORT_ID,KRPD,KRPD
AIRPORT_ID,05C,05C
AIRPORT_ID,KMCX,KMCX
AIRPORT_ID,KXLL,KXLL
AIRPORT_ID,UT25,UT25
AIRPORT_ID,R47,R47
AIRPORT_ID,KGGW,KGGW
AIRPORT_ID,KPGV,KPGV
AIRPORT_ID,KTRK,KTRK
AIRPORT_ID,LPLA,LPLA
AIRPORT_ID,CKU,CKU
AIRPORT_ID,MDLR,MDLR
AIRPORT_ID,DNMM,DNMM
AIRPORT_ID,KELY,KELY
AIRPORT_ID,KPLN,KPLN
AIRPORT_ID,MMCZ,MMCZ
AIRPORT_ID,01G,01G
AIRPORT_ID,8B8,8B8
AIRPORT_ID,LL10,LL10
AIRPORT_ID,2N8,2N8
AIRPORT_ID,D25,D25
AIRPORT_ID,KDKK,KDKK
AIRPORT_ID,EGNX,EGNX
AIRPORT_ID,KMKY,KMKY
AIRPORT_ID,87MO,87MO
AIRPORT_ID,KSUN,KSUN
AIRPORT_ID,KOFK,KOFK
AIRPORT_ID,PAGS,PAGS
AIRPORT_ID,C43,C43
AIRPORT_ID,CYWG,CYWG
AIRPORT_ID,KIKV,KIKV
AIRPORT_ID,KVLD,KVLD
AIRPORT_ID,ZBAA,ZBAA
AIRPORT_ID,70S,70S
AIRPORT_ID,KSNC,KSNC
AIRPORT_ID,KFLY,KFLY
AIRPORT_ID,KSOP,KSOP
AIRPORT_ID,KFRM,KFRM
AIRPORT_ID,KCMX,KCMX
AIRPORT_ID,6M2,6M2
AIRPORT_ID,I18,I18
AIRPORT_ID,26A,26A
AIRPORT_ID,KIJD,KIJD
AIRPORT_ID,KFVX,KFVX
AIRPORT_ID,KFWQ,KFWQ
AIRPORT_ID,3R7,3R7
AIRPORT_ID,KFOD,KFOD
AIRPORT_ID,RJCC,RJCC
AIRPORT_ID,KJZP,KJZP
AIRPORT_ID,SUMU,SUMU
AIRPORT_ID,LICZ,LICZ
AIRPORT_ID,UHHH,UHHH
AIRPORT_ID,EGPK,EGPK
AIRPORT_ID,KTOP,KTOP
AIRPORT_ID,4I9,4I9
AIRPORT_ID,KCRZ,KCRZ
AIRPORT_ID,N66,N66
AIRPORT_ID,Y31,Y31
AIRPORT_ID,PVT,PVT
AIRPORT_ID,PAHO,PAHO
AIRPORT_ID,MMZH,MMZH
AIRPORT_ID,KMBL,KMBL
AIRPORT_ID,KSJX,KSJX
AIRPORT_ID,KMWA,KMWA
AIRPORT_ID,KGPI,KGPI
AIRPORT_ID,KFES,KFES
AIRPORT_ID,KPSF,KPSF
AIRPORT_ID,KPLK,KPLK
AIRPORT_ID,KJSO,KJSO
AIRPORT_ID,KROW,KROW
AIRPORT_ID,PAGA,PAGA
AIRPORT_ID,KCKP,KCKP
AIRPORT_ID,KGLD,KGLD
AIRPORT_ID,S48,S48
AIRPORT_ID,X46,X46
AIRPORT_ID,KGLS,KGLS
AIRPORT_ID,U42,U42
AIRPORT_ID,LEZG,LEZG
AIRPORT_ID,LGTS,LGTS
AIRPORT_ID,N51,N51
AIRPORT_ID,KUNV,KUNV
AIRPORT_ID,SCEL,SCEL
AIRPORT_ID,KART,KART
AIRPORT_ID,KSEZ,KSEZ
AIRPORT_ID,RPLB,RPLB
AIRPORT_ID,CYAG,CYAG
AIRPORT_ID,KIWA,KIWA
AIRPORT_ID,ME19,ME19
AIRPORT_ID,KOXD,KOXD
AIRPORT_ID,KGDV,KGDV
AIRPORT_ID,49B,49B
AIRPORT_ID,KTEX,KTEX
AIRPORT_ID,C91,C91
AIRPORT_ID,KDGW,KDGW
AIRPORT_ID,SBGR,SBGR
AIRPORT_ID,KRUE,KRUE
AIRPORT_ID,KRCM,KRCM
AIRPORT_ID,C35,C35
AIRPORT_ID,KOKH,KOKH
AIRPORT_ID,CYQR,CYQR
AIRPORT_ID,CA92,CA92
AIRPORT_ID,4TN4,4TN4
AIRPORT_ID,KDOV,KDOV
AIRPORT_ID,KLGC,KLGC
AIRPORT_ID,KEVW,KEVW
AIRPORT_ID,KHFJ,KHFJ
AIRPORT_ID,1MO3,1MO3
AIRPORT_ID,KMQT,KMQT
AIRPORT_ID,E38,E38
AIRPORT_ID,KHYR,KHYR
AIRPORT_ID,KIKW,KIKW
AIRPORT_ID,KEKO,KEKO
AIRPORT_ID,KGCC,KGCC
AIRPORT_ID,KB19,KB19
AIRPORT_ID,00M,00M
AIRPORT_ID,KZZV,KZZV
AIRPORT_ID,C47,C47
AIRPORT_ID,1I5,1I5
AIRPORT_ID,KORS,KORS
AIRPORT_ID,KAUG,KAUG
AIRPORT_ID,KAPT,KAPT
AIRPORT_ID,KCGS,KCGS
AIRPORT_ID,2G2,2G2
AIRPORT_ID,S21,S21
AIRPORT_ID,PGWT,PGWT
AIRPORT_ID,KHBZ,KHBZ
AIRPORT_ID,KLNL,KLNL
AIRPORT_ID,MRLB,MRLB
AIRPORT_ID,KDMA,KDMA
AIRPORT_ID,KERV,KERV
AIRPORT_ID,KADW,KADW
AIRPORT_ID,TX33,TX33
AIRPORT_ID,KDTS,KDTS
AIRPORT_ID,KUIZ,KUIZ
AIRPORT_ID,KUBX,KUBX
AIRPORT_ID,KTVY,KTVY
AIRPORT_ID,KOXB,KOXB
AIRPORT_ID,KALX,KALX
AIRPORT_ID,N81,N81
AIRPORT_ID,KHIB,KHIB
AIRPORT_ID,KGEU,KGEU
AIRPORT_ID,KCEZ,KCEZ
AIRPORT_ID,KEAR,KEAR
AIRPORT_ID,28J,28J
AIRPORT_ID,YMML,YMML
AIRPORT_ID,SABE,SABE
AIRPORT_ID,KMML,KMML
AIRPORT_ID,KDAN,KDAN
AIRPORT_ID,ZSPD,ZSPD
AIRPORT_ID,KLBO,KLBO
AIRPORT_ID,CYQX,CYQX
AIRPORT_ID,SBKP,SBKP
AIRPORT_ID,ESMS,ESMS
AIRPORT_ID,KLRO,KLRO
AIRPORT_ID,KRDM,KRDM
AIRPORT_ID,RKJK,RKJK
AIRPORT_ID,KCDI,KCDI
AIRPORT_ID,KVMR,KVMR
AIRPORT_ID,WMKK,WMKK
AIRPORT_ID,MMSD,MMSD
AIRPORT_ID,I69,I69
AIRPORT_ID,DAAG,DAAG
AIRPORT_ID,KDDC,KDDC
AIRPORT_ID,KAQO,KAQO
AIRPORT_ID,KRWF,KRWF
AIRPORT_ID,KSCH,KSCH
AIRPORT_ID,KMTN,KMTN
AIRPORT_ID,KLUL,KLUL
AIRPORT_ID,KWWD,KWWD
AIRPORT_ID,KBAK,KBAK
AIRPORT_ID,KZPH,KZPH
AIRPORT_ID,KSPX,KSPX
AIRPORT_ID,KWLD,KWLD
AIRPORT_ID,KASX,KASX
AIRPORT_ID,KPPF,KPPF
AIRPORT_ID,KOLU,KOLU
AIRPORT_ID,KPVC,KPVC
AIRPORT_ID,KHLN,KHLN
AIRPORT_ID,KPRC,KPRC
AIRPORT_ID,KADH,KADH
AIRPORT_ID,KEGE,KEGE
AIRPORT_ID,KTDW,KTDW
AIRPORT_ID,EDDM,EDDM
AIRPORT_ID,MMMG,MMMG
AIRPORT_ID,LIRA,LIRA
AIRPORT_ID,KVLL,KVLL
AIRPORT_ID,KJEF,KJEF
AIRPORT_ID,PACD,PACD
AIRPORT_ID,NFNA,NFNA
AIRPORT_ID,KMOP,KMOP
AIRPORT_ID,KVPS,KVPS
AIRPORT_ID,KTTA,KTTA
AIRPORT_ID,2A5,2A5
AIRPORT_ID,KPMH,KPMH
AIRPORT_ID,KHOT,KHOT
AIRPORT_ID,KCUB,KCUB
AIRPORT_ID,KHWY,KHWY
AIRPORT_ID,KBID,KBID
AIRPORT_ID,46MO,46MO
AIRPORT_ID,X13,X13
AIRPORT_ID,SLVR,SLVR
AIRPORT_ID,KGLR,KGLR
AIRPORT_ID,KIGM,KIGM
AIRPORT_ID,KMHK,KMHK
AIRPORT_ID,KGEV,KGEV
AIRPORT_ID,KSSI,KSSI
AIRPORT_ID,W39,W39
AIRPORT_ID,KBPI,KBPI
AIRPORT_ID,KEKM,KEKM
AIRPORT_ID,ZBTJ,ZBTJ
AIRPORT_ID,MUHA,MUHA
AIRPORT_ID,6G5,6G5
AIRPORT_ID,KDMW,KDMW
AIRPORT_ID,KTOI,KTOI
AIRPORT_ID,CYXE,CYXE
AIRPORT_ID,5T6,5T6
AIRPORT_ID,1B1,1B1
AIRPORT_ID,77MI,77MI
AIRPORT_ID,KCLI,KCLI
AIRPORT_ID,KGUC,KGUC
AIRPORT_ID,KANJ,KANJ
AIRPORT_ID,KDED,KDED
AIRPORT_ID,KMSV,KMSV
AIRPORT_ID,MMTO,MMTO
AIRPORT_ID,56S,56S
AIRPORT_ID,KBVS,KBVS
AIRPORT_ID,PHDH,PHDH
AIRPORT_ID,KEQY,KEQY
AIRPORT_ID,KALS,KALS
AIRPORT_ID,KTIX,KTIX
AIRPORT_ID,Y50,Y50
AIRPORT_ID,KGAD,KGAD
AIRPORT_ID,KINT,KINT
AIRPORT_ID,KJMS,KJMS
AIRPORT_ID,WIII,WIII
AIRPORT_ID,KBZN,KBZN
AIRPORT_ID,KADM,KADM
AIRPORT_ID,O85,O85
AIRPORT_ID,KHII,KHII
AIRPORT_ID,KVPZ,KVPZ
AIRPORT_ID,CYHU,CYHU
AIRPORT_ID,KCBF,KCBF
AIRPORT_ID,O07,O07
AIRPORT_ID,MO91,MO91
AIRPORT_ID,CYSN,CYSN
AIRPORT_ID,YBHM,YBHM
AIRPORT_ID,S19,S19
AIRPORT_ID,KSUU,KSUU
AIRPORT_ID,KOPL,KOPL
AIRPORT_ID,7S3,7S3
AIRPORT_ID,KSGR,KSGR
AIRPORT_ID,KAND,KAND
AIRPORT_ID,KLGD,KLGD
AIRPORT_ID,5B2,5B2
AIRPORT_ID,KJVY,KJVY
AIRPORT_ID,4D1,4D1
AIRPORT_ID,KVBG,KVBG
AIRPORT_ID,KRED,KRED
AIRPORT_ID,WSSS,WSSS
AIRPORT_ID,4AC,4AC
AIRPORT_ID,KEKY,KEKY
AIRPORT_ID,KSAF,KSAF
AIRPORT_ID,PAKU,PAKU
AIRPORT_ID,KTRM,KTRM
AIRPORT_ID,KOBE,KOBE
AIRPORT_ID,7V2,7V2
AIRPORT_ID,KASD,KASD
AIRPORT_ID,KMUI,KMUI
AIRPORT_ID,PAOO,PAOO
AIRPORT_ID,KSHD,KSHD
AIRPORT_ID,KCXO,KCXO
AIRPORT_ID,KCQF,KCQF
AIRPORT_ID,KPOV,KPOV
AIRPORT_ID,KMTW,KMTW
AIRPORT_ID,4R9,4R9
AIRPORT_ID,KIKG,KIKG
AIRPORT_ID,2W2,2W2
AIRPORT_ID,KMQS,KMQS
AIRPORT_ID,SVMC,SVMC
AIRPORT_ID,PHJR,PHJR
AIRPORT_ID,KEZS,KEZS
AIRPORT_ID,KANB,KANB
AIRPORT_ID,KBXA,KBXA
AIRPORT_ID,PAEM,PAEM
AIRPORT_ID,KBVU,KBVU
AIRPORT_ID,KBKX,KBKX
AIRPORT_ID,2B7,2B7
AIRPORT_ID,KSUA,KSUA
AIRPORT_ID,TUPJ,TUPJ
AIRPORT_ID,KPDT,KPDT
AIRPORT_ID,KLCG,KLCG
AIRPORT_ID,O03,O03
AIRPORT_ID,KSXL,KSXL
AIRPORT_ID,OEHL,OEHL
AIRPORT_ID,KPGD,KPGD
AIRPORT_ID,TYE,TYE
AIRPORT_ID,PFCL,PFCL
AIRPORT_ID,KROX,KROX
AIRPORT_ID,KSMO,KSMO
AIRPORT_ID,KFLG,KFLG
AIRPORT_ID,KLVJ,KLVJ
AIRPORT_ID,1V0,1V0
AIRPORT_ID,KGLE,KGLE
AIRPORT_ID,KMMI,KMMI
AIRPORT_ID,8TN7,8TN7
AIRPORT_ID,KAXN,KAXN
AIRPORT_ID,3LF,3LF
AIRPORT_ID,MNMG,MNMG
AIRPORT_ID,KIKK,KIKK
AIRPORT_ID,HKJK,HKJK
AIRPORT_ID,1TE6,1TE6
AIRPORT_ID,KBCT,KBCT
AIRPORT_ID,FA81,FA81
AIRPORT_ID,08C,08C
AIRPORT_ID,MTPP,MTPP
AIRPORT_ID,3F7,3F7
AIRPORT_ID,KRKS,KRKS
AIRPORT_ID,RJOI,RJOI
AIRPORT_ID,KPTS,KPTS
AIRPORT_ID,CYMX,CYMX
AIRPORT_ID,PAML,PAML
AIRPORT_ID,VI22,VI22
AIRPORT_ID,KGCK,KGCK
AIRPORT_ID,KAFJ,KAFJ
AIRPORT_ID,KOTG,KOTG
AIRPORT_ID,KOKV,KOKV
AIRPORT_ID,KPGA,KPGA
AIRPORT_ID,RKSI,RKSI
AIRPORT_ID,KTCM,KTCM
AIRPORT_ID,KGYR,KGYR
AIRPORT_ID,KWLW,KWLW
AIRPORT_ID,3I2,3I2
AIRPORT_ID,ETAR,ETAR
AIRPORT_ID,3B0,3B0
AIRPORT_ID,PMDY,PMDY
AIRPORT_ID,KMLE,KMLE
AIRPORT_ID,KETB,KETB
AIRPORT_ID,KUNI,KUNI
AIRPORT_ID,KMKL,KMKL
AIRPORT_ID,KRMN,KRMN
AIRPORT_ID,KOCW,KOCW
AIRPORT_ID,CYEG,CYEG
AIRPORT_ID,KCEU,KCEU
AIRPORT_ID,KSPA,KSPA
AIRPORT_ID,90WA,90WA
AIRPORT_ID,KDVL,KDVL
AIRPORT_ID,KPYM,KPYM
AIRPORT_ID,KAAO,KAAO
AIRPORT_ID,KMLC,KMLC
AIRPORT_ID,W40,W40
AIRPORT_ID,KOIC,KOIC
AIRPORT_ID,EKCH,EKCH
AIRPORT_ID,KHQM,KHQM
AIRPORT_ID,MZBZ,MZBZ
AIRPORT_ID,CYHZ,CYHZ
AIRPORT_ID,KGFL,KGFL
AIRPORT_ID,CYGW,CYGW
AIRPORT_ID,CYQT,CYQT
AIRPORT_ID,LIRN,LIRN
AIRPORT_ID,KAST,KAST
AIRPORT_ID,KOWA,KOWA
AIRPORT_ID,LTBJ,LTBJ
AIRPORT_ID,EGCC,EGCC
AIRPORT_ID,KCWV,KCWV
AIRPORT_ID,KALN,KALN
AIRPORT_ID,KUDD,KUDD
AIRPORT_ID,KORG,KORG
AIRPORT_ID,G05,G05
AIRPORT_ID,79J,79J
AIRPORT_ID,KBKV,KBKV
AIRPORT_ID,RKPK,RKPK
AIRPORT_ID,4G4,4G4
AIRPORT_ID,KAHN,KAHN
AIRPORT_ID,PAEW,PAEW
AIRPORT_ID,07FA,07FA
AIRPORT_ID,CYXU,CYXU
AIRPORT_ID,KIPL,KIPL
AIRPORT_ID,KGED,KGED
AIRPORT_ID,KBFR,KBFR
AIRPORT_ID,KAEG,KAEG
AIRPORT_ID,M37,M37
AIRPORT_ID,W96,W96
AIRPORT_ID,KSXU,KSXU
AIRPORT_ID,KEVY,KEVY
AIRPORT_ID,KSGH,KSGH
AIRPORT_ID,KAVC,KAVC
AIRPORT_ID,KMQJ,KMQJ
AIRPORT_ID,RMPC,RMPC
AIRPORT_ID,KAXH,KAXH
AIRPORT_ID,CA52,CA52
AIRPORT_ID,SVVA,SVVA
AIRPORT_ID,3W9,3W9
AIRPORT_ID,K81,K81
AIRPORT_ID,7FL6,7FL6
AIRPORT_ID,KOLS,KOLS
AIRPORT_ID,42B,42B
AIRPORT_ID,KFIN,KFIN
AIRPORT_ID,KOMK,KOMK
AIRPORT_ID,KVQQ,KVQQ
AIRPORT_ID,KTTD,KTTD
AIRPORT_ID,TDPD,TDPD
AIRPORT_ID,KRCR,KRCR
AIRPORT_ID,KTGI,KTGI
AIRPORT_ID,KSEP,KSEP
AIRPORT_ID,RCKH,RCKH
AIRPORT_ID,MDST,MDST
AIRPORT_ID,EDDK,EDDK
